,degree,fanout,fanin
BRMS1,1.0,1.0,1.0
INF2,0.0,0.0,1.0
ZHX1,0.0,0.0,1.0
GPR6,0.0,0.0,1.0
SPATA5,0.0,0.0,1.0
FAAH2,0.0,0.0,1.0
NARS2,1.0,1.0,1.0
UNC13D,1.0,1.0,1.0
SFRP2,1.0,1.0,1.0
ZNF585B,0.0,0.0,1.0
VGLL4,0.0,0.0,1.0
NFATC2IP,0.0,0.0,1.0
CRMP1,1.0,1.0,1.0
LRSAM1,1.0,1.0,1.0
UNC13A,0.0,0.0,1.0
CADM4,0.0,0.0,1.0
OR56B4,1.0,1.0,1.0
DDIT4L,0.0,0.0,1.0
VAMP7,3.0,3.0,1.0
ZNF24,0.0,0.0,1.0
ID3,0.0,0.0,1.0
HHLA3,0.0,0.0,1.0
SND1,1.0,1.0,1.0
TBC1D13,0.0,0.0,1.0
ZNF117,0.0,0.0,1.0
TCF12,2.0,2.0,1.0
TM4SF5,0.0,0.0,1.0
AK2,1.0,1.0,1.0
CGNL1,0.0,0.0,1.0
PPIAL4G,0.0,0.0,1.0
FAM213B,1.0,1.0,1.0
IKZF2,0.0,0.0,1.0
GNA13,5.0,5.0,1.0
PADI3,0.0,0.0,1.0
LSG1,0.0,0.0,1.0
NDUFS3,1.0,1.0,1.0
NDST3,1.0,1.0,1.0
CARM1,3.0,3.0,1.0
SLC9A2,1.0,1.0,1.0
ATE1,0.0,0.0,1.0
KCNC1,1.0,1.0,1.0
NAA30,1.0,1.0,1.0
MRPL53,3.0,3.0,1.0
ADCK2,0.0,0.0,1.0
CDH20,0.0,0.0,1.0
KDELC1,0.0,0.0,1.0
ITIH5,0.0,0.0,1.0
CKB,1.0,1.0,1.0
CSTF3,4.0,4.0,1.0
RAB13,3.0,3.0,1.0
EYA3,1.0,1.0,1.0
PIN1,3.0,3.0,1.0
ZC3H4,0.0,0.0,1.0
ZNF585A,0.0,0.0,1.0
P4HA1,0.0,0.0,1.0
TM2D1,0.0,0.0,1.0
EVPL,1.0,1.0,1.0
TMEM99,0.0,0.0,1.0
PNKP,1.0,1.0,1.0
PTPMT1,1.0,1.0,1.0
GPATCH1,0.0,0.0,1.0
RPA4,1.0,1.0,1.0
HOMER1,1.0,1.0,1.0
ARFGAP2,2.0,2.0,1.0
CAB39,2.0,2.0,1.0
ENPP5,0.0,0.0,1.0
MACC1,0.0,0.0,1.0
SGMS1,1.0,1.0,1.0
RBPMS,0.0,0.0,1.0
PDIK1L,0.0,0.0,1.0
SYNGR4,0.0,0.0,1.0
ALDH1B1,1.0,1.0,1.0
EED,6.0,6.0,1.0
GLIPR1L2,0.0,0.0,1.0
UBE2QL1,0.0,0.0,1.0
KCNIP1,1.0,1.0,1.0
PDHA1,1.0,1.0,1.0
ZNF174,0.0,0.0,1.0
SUPT7L,1.0,1.0,1.0
CD200R1L,0.0,0.0,1.0
AKR1B1,2.0,2.0,1.0
ERLIN2,2.0,2.0,1.0
PPID,0.0,0.0,1.0
PTPRJ,3.0,3.0,1.0
CCDC39,0.0,0.0,1.0
TUBA3D,0.0,0.0,1.0
MAP7,0.0,0.0,1.0
ZNF880,0.0,0.0,1.0
TSPAN5,0.0,0.0,1.0
SEC23IP,1.0,1.0,1.0
ADSSL1,1.0,1.0,1.0
TTC39C,0.0,0.0,1.0
MYH14,5.0,5.0,1.0
IL7,1.0,1.0,1.0
ZNF433,0.0,0.0,1.0
FKBP4,5.0,5.0,1.0
PGAM2,1.0,1.0,1.0
SMPDL3B,0.0,0.0,1.0
IRX1,0.0,0.0,1.0
ZNF34,0.0,0.0,1.0
MLN,1.0,1.0,1.0
PITPNM2,1.0,1.0,1.0
S100A11,1.0,1.0,1.0
TBC1D8B,1.0,1.0,1.0
LCE2A,1.0,1.0,1.0
SKIL,1.0,1.0,1.0
LDB3,0.0,0.0,1.0
YPEL5,1.0,1.0,1.0
PNPLA2,3.0,3.0,1.0
NAIP,0.0,0.0,1.0
RAP1B,12.0,12.0,1.0
VAMP5,0.0,0.0,1.0
KIF7,0.0,0.0,1.0
PTPN21,0.0,0.0,1.0
ASMTL,0.0,0.0,1.0
RASSF8,0.0,0.0,1.0
PPP2CA,35.0,35.0,1.0
SENP7,0.0,0.0,1.0
FAM131C,0.0,0.0,1.0
OXR1,0.0,0.0,1.0
OR14J1,1.0,1.0,1.0
PACSIN3,0.0,0.0,1.0
UBP1,0.0,0.0,1.0
FGFR1OP2,1.0,1.0,1.0
OR4C46,1.0,1.0,1.0
ZNF747,0.0,0.0,1.0
PAQR3,1.0,1.0,1.0
OR6X1,1.0,1.0,1.0
CYB561,0.0,0.0,1.0
ULK1,4.0,4.0,1.0
CLASP2,5.0,5.0,1.0
SH3D21,0.0,0.0,1.0
WDYHV1,0.0,0.0,1.0
DYRK1B,0.0,0.0,1.0
XIAP,6.0,6.0,1.0
USP14,1.0,1.0,1.0
ARMS2,0.0,0.0,1.0
NLRP11,0.0,0.0,1.0
SNX21,0.0,0.0,1.0
SAMD10,0.0,0.0,1.0
SERPINI1,0.0,0.0,1.0
NPBWR2,1.0,1.0,1.0
PNN,0.0,0.0,1.0
FZD1,2.0,2.0,1.0
UBN1,1.0,1.0,1.0
VWA5A,0.0,0.0,1.0
PNRC1,0.0,0.0,1.0
RAB21,2.0,2.0,1.0
DCAF8,1.0,1.0,1.0
MAPK13,3.0,3.0,1.0
GABRB3,1.0,1.0,1.0
OR4C6,1.0,1.0,1.0
MXI1,0.0,0.0,1.0
KAZN,1.0,1.0,1.0
ARMC4,0.0,0.0,1.0
PDIA6,3.0,3.0,1.0
ITFG2,0.0,0.0,1.0
MAN1C1,2.0,2.0,1.0
SARS,2.0,2.0,1.0
GMPR,1.0,1.0,1.0
SYT6,0.0,0.0,1.0
GAS2,1.0,1.0,1.0
SLC16A8,2.0,2.0,1.0
AXDND1,0.0,0.0,1.0
ZDHHC15,0.0,0.0,1.0
TNNI1,1.0,1.0,1.0
ATG3,1.0,1.0,1.0
PHF7,0.0,0.0,1.0
MTMR3,2.0,2.0,1.0
APP,9.0,9.0,1.0
PRKAB2,8.0,8.0,1.0
RUVBL2,1.0,1.0,1.0
KATNB1,0.0,0.0,1.0
MOB4,0.0,0.0,1.0
MRPS14,3.0,3.0,1.0
ATP11C,1.0,1.0,1.0
TMEM218,0.0,0.0,1.0
CD300LD,1.0,1.0,1.0
VOPP1,0.0,0.0,1.0
KLB,6.0,6.0,1.0
ESF1,0.0,0.0,1.0
HOXB8,0.0,0.0,1.0
EPX,1.0,1.0,1.0
OR10S1,1.0,1.0,1.0
RECQL,0.0,0.0,1.0
SERINC3,1.0,1.0,1.0
ZFPM2,0.0,0.0,1.0
EPYC,0.0,0.0,1.0
POLH,3.0,3.0,1.0
KIDINS220,1.0,1.0,1.0
SLC19A3,1.0,1.0,1.0
BUB3,6.0,6.0,1.0
DDX55,0.0,0.0,1.0
KRI1,0.0,0.0,1.0
CHRM5,1.0,1.0,1.0
ZNF169,0.0,0.0,1.0
BMP15,2.0,2.0,1.0
LCP1,1.0,1.0,1.0
BIVM,0.0,0.0,1.0
ACOT2,0.0,0.0,1.0
RFX1,0.0,0.0,1.0
BBS12,0.0,0.0,1.0
ADAMTS17,2.0,2.0,1.0
CNTNAP1,1.0,1.0,1.0
TTLL10,1.0,1.0,1.0
CYFIP1,3.0,3.0,1.0
MTHFR,1.0,1.0,1.0
PTPRR,0.0,0.0,1.0
MYLK4,0.0,0.0,1.0
ZFYVE16,1.0,1.0,1.0
MAB21L1,0.0,0.0,1.0
RYBP,2.0,2.0,1.0
POM121L12,0.0,0.0,1.0
HSP90B1,6.0,6.0,1.0
ALOX12B,1.0,1.0,1.0
FNDC8,0.0,0.0,1.0
ZNF687,0.0,0.0,1.0
SPIB,0.0,0.0,1.0
TCIRG1,4.0,4.0,1.0
TRMT61A,0.0,0.0,1.0
MOB3B,0.0,0.0,1.0
GJC3,0.0,0.0,1.0
CBWD3,0.0,0.0,1.0
MYH11,6.0,6.0,1.0
KCTD2,0.0,0.0,1.0
ZNRF4,0.0,0.0,1.0
METTL15,0.0,0.0,1.0
CENPJ,6.0,6.0,1.0
PSMD1,47.0,47.0,1.0
CCNG1,1.0,1.0,1.0
ZNF596,0.0,0.0,1.0
IKBKB,19.0,19.0,1.0
COL4A2,4.0,4.0,1.0
SLC10A2,1.0,1.0,1.0
QRICH1,0.0,0.0,1.0
E2F7,1.0,1.0,1.0
TMCO4,0.0,0.0,1.0
CELF2,0.0,0.0,1.0
SRBD1,0.0,0.0,1.0
PAWR,0.0,0.0,1.0
SSR3,1.0,1.0,1.0
GYG2,5.0,5.0,1.0
MDM1,0.0,0.0,1.0
SIPA1L1,1.0,1.0,1.0
KDM4C,2.0,2.0,1.0
NAA50,0.0,0.0,1.0
HBQ1,0.0,0.0,1.0
BCAS1,0.0,0.0,1.0
CYP4F22,4.0,4.0,1.0
ETFDH,0.0,0.0,1.0
OR13C9,1.0,1.0,1.0
MEIS1,1.0,1.0,1.0
LZIC,0.0,0.0,1.0
IL6R,2.0,2.0,1.0
MAP4K3,0.0,0.0,1.0
ADCY2,6.0,6.0,1.0
GABRG3,1.0,1.0,1.0
NKX2-1,0.0,0.0,1.0
PFN4,0.0,0.0,1.0
ALPK2,0.0,0.0,1.0
OR4X2,1.0,1.0,1.0
TBL3,2.0,2.0,1.0
EXOG,0.0,0.0,1.0
OR5H6,1.0,1.0,1.0
VPS35,1.0,1.0,1.0
FCRL4,0.0,0.0,1.0
LLGL2,0.0,0.0,1.0
ZNF251,0.0,0.0,1.0
PHACTR3,0.0,0.0,1.0
OGFRL1,0.0,0.0,1.0
CD4,11.0,11.0,1.0
ARAF,7.0,7.0,1.0
FGD4,3.0,3.0,1.0
RGS8,0.0,0.0,1.0
CYP20A1,0.0,0.0,1.0
DDR2,0.0,0.0,1.0
GUCA1B,0.0,0.0,1.0
CHST15,1.0,1.0,1.0
PIP5KL1,0.0,0.0,1.0
OR51M1,1.0,1.0,1.0
CDK12,1.0,1.0,1.0
TBC1D19,0.0,0.0,1.0
LDHB,0.0,0.0,1.0
MRPL35,3.0,3.0,1.0
ZMYM5,0.0,0.0,1.0
MED13,1.0,1.0,1.0
NCDN,0.0,0.0,1.0
PIK3CD,7.0,7.0,1.0
SLC35A4,0.0,0.0,1.0
PLEKHB2,0.0,0.0,1.0
ADI1,1.0,1.0,1.0
RNASEH2B,0.0,0.0,1.0
INTS1,1.0,1.0,1.0
FAM192A,0.0,0.0,1.0
ESCO1,1.0,1.0,1.0
KIAA0895,0.0,0.0,1.0
LYZL2,0.0,0.0,1.0
TMF1,1.0,1.0,1.0
SRM,0.0,0.0,1.0
MSRA,1.0,1.0,1.0
LGI2,1.0,1.0,1.0
TAF11,7.0,7.0,1.0
PGRMC2,0.0,0.0,1.0
MRPL30,3.0,3.0,1.0
NDUFAF2,1.0,1.0,1.0
ASNA1,1.0,1.0,1.0
CCDC115,0.0,0.0,1.0
FSCN2,0.0,0.0,1.0
CREBL2,0.0,0.0,1.0
ENO2,1.0,1.0,1.0
TPCN2,0.0,0.0,1.0
RRAD,0.0,0.0,1.0
LIN9,2.0,2.0,1.0
FGF23,21.0,21.0,1.0
BRD8,1.0,1.0,1.0
BFSP1,0.0,0.0,1.0
IWS1,2.0,2.0,1.0
MTX3,0.0,0.0,1.0
FOXN2,0.0,0.0,1.0
AGFG1,1.0,1.0,1.0
CHAF1B,0.0,0.0,1.0
OR5J2,1.0,1.0,1.0
SHC1,26.0,26.0,1.0
CELA2A,1.0,1.0,1.0
TRABD,0.0,0.0,1.0
ZBED2,0.0,0.0,1.0
DLG5,0.0,0.0,1.0
CTH,2.0,2.0,1.0
RCAN3,0.0,0.0,1.0
POLD1,14.0,14.0,1.0
DAAM1,1.0,1.0,1.0
KCND1,2.0,2.0,1.0
FGF13,0.0,0.0,1.0
RNLS,1.0,1.0,1.0
CYP2A7,2.0,2.0,1.0
SLC10A3,0.0,0.0,1.0
RGS14,0.0,0.0,1.0
BAAT,2.0,2.0,1.0
DLEU7,0.0,0.0,1.0
SPIRE1,0.0,0.0,1.0
DNAJC17,0.0,0.0,1.0
SASS6,0.0,0.0,1.0
KLHDC9,0.0,0.0,1.0
SLC9A7,1.0,1.0,1.0
UPK2,0.0,0.0,1.0
LMO2,1.0,1.0,1.0
RIN2,1.0,1.0,1.0
SYTL3,0.0,0.0,1.0
CDCA4,0.0,0.0,1.0
ZNF442,0.0,0.0,1.0
TBC1D17,1.0,1.0,1.0
BOC,3.0,3.0,1.0
BRPF1,2.0,2.0,1.0
IL1RAP,3.0,3.0,1.0
RHOA,22.0,22.0,1.0
MRPL37,3.0,3.0,1.0
SRP68,1.0,1.0,1.0
HMGXB4,0.0,0.0,1.0
TDG,5.0,5.0,1.0
UBXN7,1.0,1.0,1.0
ECSIT,1.0,1.0,1.0
CTNNA3,0.0,0.0,1.0
AGPAT3,2.0,2.0,1.0
SYNCRIP,0.0,0.0,1.0
NUDT9,1.0,1.0,1.0
IQCF3,0.0,0.0,1.0
UTP23,0.0,0.0,1.0
PRPF3,1.0,1.0,1.0
IPPK,2.0,2.0,1.0
CASP4,1.0,1.0,1.0
CRYGC,0.0,0.0,1.0
TMEM176B,0.0,0.0,1.0
LMTK2,0.0,0.0,1.0
HNRNPA3,1.0,1.0,1.0
OCLM,0.0,0.0,1.0
SLC43A2,1.0,1.0,1.0
ZNF207,0.0,0.0,1.0
KCTD15,1.0,1.0,1.0
CALY,0.0,0.0,1.0
HSD17B7,0.0,0.0,1.0
ATXN3L,1.0,1.0,1.0
KRT76,0.0,0.0,1.0
ARIH2,1.0,1.0,1.0
TMEM50A,0.0,0.0,1.0
ZNF564,0.0,0.0,1.0
PLCXD2,0.0,0.0,1.0
ASPSCR1,1.0,1.0,1.0
SLC26A8,0.0,0.0,1.0
TMEM135,0.0,0.0,1.0
WBP11,1.0,1.0,1.0
SCRN2,0.0,0.0,1.0
RB1CC1,1.0,1.0,1.0
APOL6,0.0,0.0,1.0
OR5M3,1.0,1.0,1.0
LRFN3,1.0,1.0,1.0
CCDC121,0.0,0.0,1.0
EXT1,1.0,1.0,1.0
PAPPA2,1.0,1.0,1.0
GPBP1,0.0,0.0,1.0
MBP,0.0,0.0,1.0
CYB5R2,1.0,1.0,1.0
CMPK1,1.0,1.0,1.0
USP1,2.0,2.0,1.0
ANXA7,0.0,0.0,1.0
FURIN,10.0,10.0,1.0
HRH3,1.0,1.0,1.0
ZNF518A,0.0,0.0,1.0
SNX19,0.0,0.0,1.0
MAP3K4,0.0,0.0,1.0
TGIF1,1.0,1.0,1.0
HECTD3,1.0,1.0,1.0
DNAJC1,0.0,0.0,1.0
ESX1,0.0,0.0,1.0
NAGS,1.0,1.0,1.0
WSB2,1.0,1.0,1.0
SMG5,1.0,1.0,1.0
FAM149A,0.0,0.0,1.0
GANC,0.0,0.0,1.0
CYLC1,0.0,0.0,1.0
FAM120B,1.0,1.0,1.0
OR56A1,1.0,1.0,1.0
PATZ1,0.0,0.0,1.0
PRDM5,0.0,0.0,1.0
GABRR1,1.0,1.0,1.0
SPRR2B,1.0,1.0,1.0
KCNG1,1.0,1.0,1.0
REEP1,0.0,0.0,1.0
ZFP82,0.0,0.0,1.0
NCOA4,0.0,0.0,1.0
PLA2G4A,12.0,12.0,1.0
IRAK3,0.0,0.0,1.0
ADAM10,12.0,12.0,1.0
SESN1,1.0,1.0,1.0
PRKAG2,8.0,8.0,1.0
RNASE11,0.0,0.0,1.0
ACTC1,0.0,0.0,1.0
GSX2,0.0,0.0,1.0
DEFB125,1.0,1.0,1.0
PRRG1,0.0,0.0,1.0
AMN1,0.0,0.0,1.0
ARHGAP21,1.0,1.0,1.0
BFAR,0.0,0.0,1.0
CRIP1,0.0,0.0,1.0
DTWD1,0.0,0.0,1.0
ZNF382,0.0,0.0,1.0
PPAT,1.0,1.0,1.0
MPP5,1.0,1.0,1.0
ASXL2,1.0,1.0,1.0
OCM2,0.0,0.0,1.0
ARHGAP1,1.0,1.0,1.0
IMPG2,0.0,0.0,1.0
NDUFB6,1.0,1.0,1.0
MZF1,0.0,0.0,1.0
PPIC,0.0,0.0,1.0
TJAP1,0.0,0.0,1.0
E2F4,5.0,5.0,1.0
HSDL2,0.0,0.0,1.0
TPST2,0.0,0.0,1.0
PTTG2,0.0,0.0,1.0
TRIP12,1.0,1.0,1.0
CLRN1,0.0,0.0,1.0
FAM200A,0.0,0.0,1.0
ALKBH5,0.0,0.0,1.0
ALG2,0.0,0.0,1.0
NT5C2,1.0,1.0,1.0
EDA2R,1.0,1.0,1.0
TNFRSF10B,5.0,5.0,1.0
NPY5R,1.0,1.0,1.0
CHRNG,1.0,1.0,1.0
COX7A1,0.0,0.0,1.0
PYGM,1.0,1.0,1.0
RALB,1.0,1.0,1.0
LGALSL,0.0,0.0,1.0
TNNI3K,0.0,0.0,1.0
RSPH4A,0.0,0.0,1.0
USP42,1.0,1.0,1.0
CLEC4M,0.0,0.0,1.0
PDSS1,1.0,1.0,1.0
RPRD2,1.0,1.0,1.0
CALR,6.0,6.0,1.0
NR2F6,1.0,1.0,1.0
FANCF,1.0,1.0,1.0
ARL4D,0.0,0.0,1.0
ZNF780B,0.0,0.0,1.0
NEURL4,0.0,0.0,1.0
DENND2A,1.0,1.0,1.0
GATAD2B,4.0,4.0,1.0
SP1,5.0,5.0,1.0
TSSK2,0.0,0.0,1.0
RPP30,2.0,2.0,1.0
CENPO,5.0,5.0,1.0
KCTD18,0.0,0.0,1.0
TM2D2,0.0,0.0,1.0
NUDT12,1.0,1.0,1.0
OR8B12,1.0,1.0,1.0
GGH,1.0,1.0,1.0
CDC42EP3,1.0,1.0,1.0
ELP2,1.0,1.0,1.0
TRIP10,1.0,1.0,1.0
TUFM,1.0,1.0,1.0
RAB40C,1.0,1.0,1.0
INPP5A,1.0,1.0,1.0
OAZ3,1.0,1.0,1.0
NAT6,0.0,0.0,1.0
TNRC6C,11.0,11.0,1.0
HLA-C,5.0,5.0,1.0
IL9,1.0,1.0,1.0
LIMS2,0.0,0.0,1.0
GLRX2,0.0,0.0,1.0
ZNF44,0.0,0.0,1.0
OR2Y1,1.0,1.0,1.0
EIF4ENIF1,0.0,0.0,1.0
EIF3B,6.0,6.0,1.0
MADD,2.0,2.0,1.0
MRPL9,3.0,3.0,1.0
DYDC1,0.0,0.0,1.0
ZSCAN29,0.0,0.0,1.0
FCHO2,1.0,1.0,1.0
CTNNBIP1,1.0,1.0,1.0
PPIE,5.0,5.0,1.0
TARSL2,0.0,0.0,1.0
FGF2,22.0,22.0,1.0
EXOC8,3.0,3.0,1.0
TP53BP1,4.0,4.0,1.0
TMOD2,1.0,1.0,1.0
ZNF317,0.0,0.0,1.0
AZIN1,1.0,1.0,1.0
PSMD2,47.0,47.0,1.0
CASS4,0.0,0.0,1.0
ETV4,1.0,1.0,1.0
COL24A1,1.0,1.0,1.0
IL27,1.0,1.0,1.0
ABI2,2.0,2.0,1.0
NDOR1,1.0,1.0,1.0
GPR135,0.0,0.0,1.0
RREB1,0.0,0.0,1.0
MPHOSPH10,2.0,2.0,1.0
OR4C45,1.0,1.0,1.0
E4F1,0.0,0.0,1.0
UBC,118.0,118.0,1.0
ZNF790,0.0,0.0,1.0
RHAG,3.0,3.0,1.0
MTPAP,0.0,0.0,1.0
ZDHHC5,0.0,0.0,1.0
TRAF3IP1,1.0,1.0,1.0
DEFB105A,1.0,1.0,1.0
ZFP62,0.0,0.0,1.0
PAK2,15.0,15.0,1.0
CCDC51,0.0,0.0,1.0
DDX59,0.0,0.0,1.0
ACLY,2.0,2.0,1.0
CRYGA,0.0,0.0,1.0
RFXAP,0.0,0.0,1.0
FGF6,14.0,14.0,1.0
C8B,2.0,2.0,1.0
MRPL39,3.0,3.0,1.0
ARHGAP6,1.0,1.0,1.0
EEPD1,0.0,0.0,1.0
CHST12,1.0,1.0,1.0
KIF4B,4.0,4.0,1.0
INTS3,1.0,1.0,1.0
OR5L1,1.0,1.0,1.0
ZC2HC1A,0.0,0.0,1.0
SLC39A9,0.0,0.0,1.0
HMGB4,0.0,0.0,1.0
ZNF672,0.0,0.0,1.0
KLK12,1.0,1.0,1.0
LTBR,1.0,1.0,1.0
SCFD1,1.0,1.0,1.0
DPF2,0.0,0.0,1.0
TWF1,0.0,0.0,1.0
PRKAA2,8.0,8.0,1.0
AMIGO1,0.0,0.0,1.0
MAP4K2,0.0,0.0,1.0
ITGAV,9.0,9.0,1.0
SETD2,1.0,1.0,1.0
ABCD3,1.0,1.0,1.0
GABPB2,0.0,0.0,1.0
PSME4,42.0,42.0,1.0
ABL1,8.0,8.0,1.0
GALP,0.0,0.0,1.0
ATG10,1.0,1.0,1.0
IDI2,0.0,0.0,1.0
CHGA,0.0,0.0,1.0
CRTC2,0.0,0.0,1.0
GRM8,1.0,1.0,1.0
WDR91,0.0,0.0,1.0
GRPEL1,1.0,1.0,1.0
EXPH5,0.0,0.0,1.0
SUPT16H,5.0,5.0,1.0
MTR,4.0,4.0,1.0
ISOC1,0.0,0.0,1.0
PON1,1.0,1.0,1.0
IGLON5,0.0,0.0,1.0
SATB2,2.0,2.0,1.0
SERPINB4,0.0,0.0,1.0
PLD1,4.0,4.0,1.0
TRIM54,0.0,0.0,1.0
RBBP4,12.0,12.0,1.0
BNIP1,1.0,1.0,1.0
TATDN1,0.0,0.0,1.0
VIM,3.0,3.0,1.0
OR7A10,1.0,1.0,1.0
GEMIN5,1.0,1.0,1.0
IL7R,2.0,2.0,1.0
QPCTL,0.0,0.0,1.0
OPRM1,3.0,3.0,1.0
RRAS,3.0,3.0,1.0
DDX54,0.0,0.0,1.0
PTPN23,1.0,1.0,1.0
LOXL1,1.0,1.0,1.0
PLXDC2,0.0,0.0,1.0
DHX40,0.0,0.0,1.0
RGPD6,0.0,0.0,1.0
ZNF500,0.0,0.0,1.0
LRRC14,0.0,0.0,1.0
ZBTB46,0.0,0.0,1.0
VWA5B1,0.0,0.0,1.0
AZU1,1.0,1.0,1.0
NINJ1,0.0,0.0,1.0
OR2D3,1.0,1.0,1.0
HNF1B,1.0,1.0,1.0
NEU1,2.0,2.0,1.0
GPR160,0.0,0.0,1.0
VDR,3.0,3.0,1.0
PLA2G4D,7.0,7.0,1.0
CCDC140,0.0,0.0,1.0
PLAC9,0.0,0.0,1.0
ZNF486,0.0,0.0,1.0
CTSB,4.0,4.0,1.0
SNX13,0.0,0.0,1.0
SNED1,0.0,0.0,1.0
SPRR2F,1.0,1.0,1.0
KATNAL2,0.0,0.0,1.0
DNAJC11,1.0,1.0,1.0
CFHR4,1.0,1.0,1.0
ATP6V1H,4.0,4.0,1.0
DYSF,1.0,1.0,1.0
OR2T27,1.0,1.0,1.0
SNAP25,9.0,9.0,1.0
PPL,2.0,2.0,1.0
RORA,4.0,4.0,1.0
GPRASP1,0.0,0.0,1.0
LAMA4,2.0,2.0,1.0
AKT1,25.0,25.0,1.0
CTNS,1.0,1.0,1.0
KRTAP10-10,0.0,0.0,1.0
BARHL1,0.0,0.0,1.0
EEF1B2,0.0,0.0,1.0
C11orf1,0.0,0.0,1.0
HOMEZ,0.0,0.0,1.0
WDR33,5.0,5.0,1.0
PCGF6,1.0,1.0,1.0
PRSS55,0.0,0.0,1.0
ZNF470,0.0,0.0,1.0
SCN3B,2.0,2.0,1.0
SNX9,1.0,1.0,1.0
ZFAT,0.0,0.0,1.0
ARL14,0.0,0.0,1.0
AKR1B15,1.0,1.0,1.0
PHF14,0.0,0.0,1.0
MIB1,5.0,5.0,1.0
SLC38A10,0.0,0.0,1.0
RELA,16.0,16.0,1.0
MTA1,4.0,4.0,1.0
USP54,0.0,0.0,1.0
UTP14C,2.0,2.0,1.0
CCL24,0.0,0.0,1.0
TMEM8B,0.0,0.0,1.0
GPR68,0.0,0.0,1.0
RGS10,0.0,0.0,1.0
GAB4,0.0,0.0,1.0
ADHFE1,1.0,1.0,1.0
GALK2,0.0,0.0,1.0
KLHL36,0.0,0.0,1.0
CLIP4,0.0,0.0,1.0
POLR3E,6.0,6.0,1.0
TWSG1,0.0,0.0,1.0
CALM3,0.0,0.0,1.0
FAM212B,0.0,0.0,1.0
TP53I13,0.0,0.0,1.0
ARFGEF2,1.0,1.0,1.0
SLC8A3,3.0,3.0,1.0
ACBD6,0.0,0.0,1.0
CELA3A,0.0,0.0,1.0
TUBB6,4.0,4.0,1.0
THNSL2,0.0,0.0,1.0
GTF2F1,16.0,16.0,1.0
DCAF8L1,0.0,0.0,1.0
RASGRP3,1.0,1.0,1.0
LRRC42,0.0,0.0,1.0
TAGLN,0.0,0.0,1.0
THAP9,0.0,0.0,1.0
BOK,0.0,0.0,1.0
DHRS1,0.0,0.0,1.0
ATP2B1,3.0,3.0,1.0
MAGEA1,0.0,0.0,1.0
MAP3K7,12.0,12.0,1.0
PNLDC1,0.0,0.0,1.0
COPB2,2.0,2.0,1.0
SOCS4,1.0,1.0,1.0
CAPRIN1,0.0,0.0,1.0
TBCK,0.0,0.0,1.0
REEP3,0.0,0.0,1.0
ZNF423,0.0,0.0,1.0
CCAR1,1.0,1.0,1.0
OLFML3,0.0,0.0,1.0
ATP2C2,1.0,1.0,1.0
ACTR2,4.0,4.0,1.0
TCF4,1.0,1.0,1.0
FOXO1,5.0,5.0,1.0
DSC1,2.0,2.0,1.0
TMEM102,0.0,0.0,1.0
TET2,1.0,1.0,1.0
MRPL15,3.0,3.0,1.0
GOLGA2,4.0,4.0,1.0
YIF1B,0.0,0.0,1.0
ACTN1,4.0,4.0,1.0
MTMR14,2.0,2.0,1.0
KCNJ5,2.0,2.0,1.0
RAB35,3.0,3.0,1.0
CBR1,1.0,1.0,1.0
PLCB1,7.0,7.0,1.0
DLD,4.0,4.0,1.0
CPEB4,0.0,0.0,1.0
APAF1,4.0,4.0,1.0
TNFRSF10A,5.0,5.0,1.0
TRDN,1.0,1.0,1.0
SPATA20,0.0,0.0,1.0
DNAJB1,5.0,5.0,1.0
TCF21,0.0,0.0,1.0
SLC25A36,0.0,0.0,1.0
NCBP1,23.0,23.0,1.0
CT45A5,0.0,0.0,1.0
KLK14,1.0,1.0,1.0
PTPRT,0.0,0.0,1.0
GIT2,0.0,0.0,1.0
PEX16,0.0,0.0,1.0
PER2,0.0,0.0,1.0
ABCA8,0.0,0.0,1.0
GFPT1,1.0,1.0,1.0
ZIC1,0.0,0.0,1.0
ZNF675,0.0,0.0,1.0
PITPNM1,1.0,1.0,1.0
MARK4,1.0,1.0,1.0
PRKCE,3.0,3.0,1.0
TMEM214,0.0,0.0,1.0
COX7A2,0.0,0.0,1.0
DHX9,2.0,2.0,1.0
RAB18,4.0,4.0,1.0
MEPE,2.0,2.0,1.0
SIRT7,0.0,0.0,1.0
IMPA1,1.0,1.0,1.0
FAM49A,0.0,0.0,1.0
SPRR2D,1.0,1.0,1.0
RCC2,4.0,4.0,1.0
TPRG1L,0.0,0.0,1.0
AKAP8L,0.0,0.0,1.0
MYO19,0.0,0.0,1.0
ZNF214,0.0,0.0,1.0
ADORA2A,3.0,3.0,1.0
RECQL4,0.0,0.0,1.0
STAU1,0.0,0.0,1.0
MYO5B,1.0,1.0,1.0
RNF149,0.0,0.0,1.0
LCORL,0.0,0.0,1.0
SPG11,0.0,0.0,1.0
AKIRIN1,0.0,0.0,1.0
VPS11,0.0,0.0,1.0
CPNE9,0.0,0.0,1.0
HADHB,2.0,2.0,1.0
ZNF532,0.0,0.0,1.0
FHIT,0.0,0.0,1.0
FANCD2,2.0,2.0,1.0
MANBA,2.0,2.0,1.0
OR4F21,1.0,1.0,1.0
RBMS1,0.0,0.0,1.0
S100A7,2.0,2.0,1.0
ORM1,2.0,2.0,1.0
NT5DC1,0.0,0.0,1.0
GLIS2,0.0,0.0,1.0
ZDHHC18,0.0,0.0,1.0
