,degree,fanout,fanin
INO80E,1.0,1.0,1.0
IKBKE,6.0,6.0,1.0
UBAC2,0.0,0.0,1.0
SERINC1,1.0,1.0,1.0
RMDN1,0.0,0.0,1.0
MKRN2,0.0,0.0,1.0
MORF4L1,1.0,1.0,1.0
HDAC11,3.0,3.0,1.0
ANXA6,1.0,1.0,1.0
RASSF5,0.0,0.0,1.0
AKIRIN1,0.0,0.0,1.0
MMAA,3.0,3.0,1.0
OLIG2,0.0,0.0,1.0
FES,3.0,3.0,1.0
RFK,1.0,1.0,1.0
PIK3IP1,0.0,0.0,1.0
SULF2,0.0,0.0,1.0
PECR,1.0,1.0,1.0
TTC12,0.0,0.0,1.0
PTPRS,3.0,3.0,1.0
OR4C13,1.0,1.0,1.0
TCFL5,0.0,0.0,1.0
FAM168B,0.0,0.0,1.0
ATE1,0.0,0.0,1.0
CCNG1,1.0,1.0,1.0
SRRD,0.0,0.0,1.0
AHSA1,0.0,0.0,1.0
SASH1,0.0,0.0,1.0
SHKBP1,0.0,0.0,1.0
RTCA,0.0,0.0,1.0
RBM48,0.0,0.0,1.0
PSMD11,47.0,47.0,1.0
KCTD9,0.0,0.0,1.0
GPR137,0.0,0.0,1.0
DPP4,2.0,2.0,1.0
SAMD8,1.0,1.0,1.0
MYC,14.0,14.0,1.0
DGCR8,1.0,1.0,1.0
EGFR,21.0,21.0,1.0
SURF6,0.0,0.0,1.0
LITAF,0.0,0.0,1.0
SH3GLB1,0.0,0.0,1.0
SLC2A8,2.0,2.0,1.0
ANAPC7,9.0,9.0,1.0
SNRNP70,1.0,1.0,1.0
ZNF354A,0.0,0.0,1.0
NEURL1B,5.0,5.0,1.0
CLUL1,0.0,0.0,1.0
PARP1,7.0,7.0,1.0
DNTTIP1,0.0,0.0,1.0
GALNT11,0.0,0.0,1.0
PCNP,0.0,0.0,1.0
CRLF2,1.0,1.0,1.0
PLCXD2,0.0,0.0,1.0
ZNF100,0.0,0.0,1.0
CFL2,0.0,0.0,1.0
PPP6R3,1.0,1.0,1.0
SAMM50,2.0,2.0,1.0
SLC27A2,3.0,3.0,1.0
ZNF518A,0.0,0.0,1.0
CBWD3,0.0,0.0,1.0
HAUS5,5.0,5.0,1.0
ARMC7,0.0,0.0,1.0
DLL1,6.0,6.0,1.0
IQCC,0.0,0.0,1.0
SAMD1,0.0,0.0,1.0
CEP95,0.0,0.0,1.0
DHX8,0.0,0.0,1.0
SRSF4,4.0,4.0,1.0
UBQLN2,1.0,1.0,1.0
QDPR,1.0,1.0,1.0
RAB31,3.0,3.0,1.0
WDR89,0.0,0.0,1.0
MPEG1,0.0,0.0,1.0
TRAPPC2,2.0,2.0,1.0
LYSMD3,0.0,0.0,1.0
CWF19L1,0.0,0.0,1.0
PSMB7,47.0,47.0,1.0
POLG,1.0,1.0,1.0
BMPR1B,1.0,1.0,1.0
ZC3H14,0.0,0.0,1.0
PROSER1,0.0,0.0,1.0
DYM,0.0,0.0,1.0
EXT2,1.0,1.0,1.0
CTAGE15,0.0,0.0,1.0
ARL4A,0.0,0.0,1.0
MDM1,0.0,0.0,1.0
ISM1,0.0,0.0,1.0
PPP6R2,0.0,0.0,1.0
FKBP4,5.0,5.0,1.0
COA1,0.0,0.0,1.0
CUL1,25.0,25.0,1.0
CCDC58,0.0,0.0,1.0
FARS2,1.0,1.0,1.0
EEF1G,0.0,0.0,1.0
DNAJA4,1.0,1.0,1.0
MRI1,1.0,1.0,1.0
MR1,0.0,0.0,1.0
CALM2,0.0,0.0,1.0
ZNF558,0.0,0.0,1.0
KLHL3,2.0,2.0,1.0
OR2T12,1.0,1.0,1.0
RAB8A,7.0,7.0,1.0
TRPM7,1.0,1.0,1.0
GTF2F1,16.0,16.0,1.0
MTMR8,1.0,1.0,1.0
TATDN2,1.0,1.0,1.0
LDLRAP1,1.0,1.0,1.0
ZKSCAN2,0.0,0.0,1.0
MRPL32,3.0,3.0,1.0
RP1,0.0,0.0,1.0
DNAJB1,5.0,5.0,1.0
HMGXB3,0.0,0.0,1.0
LRRC28,0.0,0.0,1.0
QKI,1.0,1.0,1.0
FUS,1.0,1.0,1.0
BAK1,1.0,1.0,1.0
MKLN1,0.0,0.0,1.0
TEX261,0.0,0.0,1.0
PSRC1,0.0,0.0,1.0
RBM45,0.0,0.0,1.0
HBP1,0.0,0.0,1.0
LGALS3,4.0,4.0,1.0
ARAP3,1.0,1.0,1.0
SYK,12.0,12.0,1.0
CSTF2,5.0,5.0,1.0
CASQ2,0.0,0.0,1.0
ESD,0.0,0.0,1.0
DET1,1.0,1.0,1.0
LTBP1,3.0,3.0,1.0
KLHL29,0.0,0.0,1.0
WDR11,0.0,0.0,1.0
HINFP,0.0,0.0,1.0
ARHGAP5,1.0,1.0,1.0
GBE1,1.0,1.0,1.0
ELP6,1.0,1.0,1.0
ALG2,0.0,0.0,1.0
PPARG,4.0,4.0,1.0
MUTYH,3.0,3.0,1.0
ANO6,1.0,1.0,1.0
LLGL1,0.0,0.0,1.0
PARP8,1.0,1.0,1.0
SMAD3,12.0,12.0,1.0
RAP1B,12.0,12.0,1.0
TADA2A,1.0,1.0,1.0
HSPA6,4.0,4.0,1.0
DPF3,0.0,0.0,1.0
CASP8,14.0,14.0,1.0
ANKRD13D,0.0,0.0,1.0
OSGEPL1,0.0,0.0,1.0
TRMT10B,0.0,0.0,1.0
RPS27A,132.0,132.0,1.0
CFAP45,0.0,0.0,1.0
TEDDM1,0.0,0.0,1.0
LYRM2,0.0,0.0,1.0
KATNB1,0.0,0.0,1.0
PPP1R15B,0.0,0.0,1.0
KLHL20,2.0,2.0,1.0
RABEPK,1.0,1.0,1.0
ACBD6,0.0,0.0,1.0
STAB1,1.0,1.0,1.0
MAPK6,1.0,1.0,1.0
TRIM8,0.0,0.0,1.0
PYGO1,1.0,1.0,1.0
SEC24D,4.0,4.0,1.0
ITPRIPL2,0.0,0.0,1.0
DAZ4,0.0,0.0,1.0
SUSD6,0.0,0.0,1.0
POLR2B,23.0,23.0,1.0
PLAG1,0.0,0.0,1.0
MRTO4,0.0,0.0,1.0
ATL2,0.0,0.0,1.0
COX4I1,1.0,1.0,1.0
NT5C3B,1.0,1.0,1.0
TM9SF3,0.0,0.0,1.0
ZNF236,0.0,0.0,1.0
PHACTR1,0.0,0.0,1.0
MRPS10,3.0,3.0,1.0
NPAS3,0.0,0.0,1.0
SLC34A2,2.0,2.0,1.0
STIL,0.0,0.0,1.0
MAGEA11,0.0,0.0,1.0
GNG10,19.0,19.0,1.0
DNAJC25,0.0,0.0,1.0
NRBF2,1.0,1.0,1.0
STOML1,0.0,0.0,1.0
SUGT1,1.0,1.0,1.0
LRRC58,0.0,0.0,1.0
ARMC5,0.0,0.0,1.0
ORC1,8.0,8.0,1.0
FAM218A,0.0,0.0,1.0
RANBP9,1.0,1.0,1.0
TAF6,7.0,7.0,1.0
USP5,2.0,2.0,1.0
HIRA,1.0,1.0,1.0
FAHD1,1.0,1.0,1.0
DDX28,0.0,0.0,1.0
PPP3R1,6.0,6.0,1.0
PHLPP2,0.0,0.0,1.0
ZG16B,0.0,0.0,1.0
POLR2M,0.0,0.0,1.0
RHBDD3,0.0,0.0,1.0
DHX34,0.0,0.0,1.0
GABPA,1.0,1.0,1.0
ABCA3,2.0,2.0,1.0
USP9X,4.0,4.0,1.0
ZNF668,0.0,0.0,1.0
WDR1,1.0,1.0,1.0
SLC39A13,0.0,0.0,1.0
GPR45,0.0,0.0,1.0
TRAPPC11,1.0,1.0,1.0
HPS3,0.0,0.0,1.0
IL6R,2.0,2.0,1.0
FAM160B2,0.0,0.0,1.0
ZNF687,0.0,0.0,1.0
RAB32,2.0,2.0,1.0
MYO1F,0.0,0.0,1.0
PRR15,0.0,0.0,1.0
MAML1,9.0,9.0,1.0
CPT2,2.0,2.0,1.0
RCE1,1.0,1.0,1.0
NLRX1,1.0,1.0,1.0
NADK2,0.0,0.0,1.0
KDM3B,1.0,1.0,1.0
OS9,3.0,3.0,1.0
DCAF16,1.0,1.0,1.0
ABCA13,1.0,1.0,1.0
ATXN1,0.0,0.0,1.0
FLOT1,1.0,1.0,1.0
GTF2A2,7.0,7.0,1.0
ABCE1,0.0,0.0,1.0
FCHO2,1.0,1.0,1.0
TAF2,6.0,6.0,1.0
SUMO3,11.0,11.0,1.0
INHBB,1.0,1.0,1.0
VWA5A,0.0,0.0,1.0
ATP13A1,1.0,1.0,1.0
ITPKB,1.0,1.0,1.0
ZBTB24,0.0,0.0,1.0
LGALSL,0.0,0.0,1.0
SSRP1,5.0,5.0,1.0
MCEMP1,1.0,1.0,1.0
YIF1A,1.0,1.0,1.0
CMSS1,0.0,0.0,1.0
SCAMP1,1.0,1.0,1.0
MYCN,0.0,0.0,1.0
IL10RB,3.0,3.0,1.0
APOBEC3G,2.0,2.0,1.0
GLRX5,0.0,0.0,1.0
DDRGK1,0.0,0.0,1.0
LANCL1,0.0,0.0,1.0
ZNF839,0.0,0.0,1.0
TFE3,0.0,0.0,1.0
FBXL19,2.0,2.0,1.0
TESK1,1.0,1.0,1.0
RAB35,3.0,3.0,1.0
ANTXR2,1.0,1.0,1.0
MBOAT1,2.0,2.0,1.0
PERP,2.0,2.0,1.0
POU6F1,0.0,0.0,1.0
RPS6KA1,8.0,8.0,1.0
SEC22A,1.0,1.0,1.0
APOBEC3F,0.0,0.0,1.0
ARHGEF1,3.0,3.0,1.0
SIPA1L1,1.0,1.0,1.0
CSRP1,1.0,1.0,1.0
MBD6,1.0,1.0,1.0
GMPS,1.0,1.0,1.0
RAB1A,6.0,6.0,1.0
IGIP,0.0,0.0,1.0
MRPL9,3.0,3.0,1.0
PEX19,1.0,1.0,1.0
AR,6.0,6.0,1.0
ZNF8,0.0,0.0,1.0
METRNL,0.0,0.0,1.0
NHS,0.0,0.0,1.0
UQCRHL,0.0,0.0,1.0
ZNF7,0.0,0.0,1.0
SNTA1,0.0,0.0,1.0
U2AF2,4.0,4.0,1.0
NFU1,0.0,0.0,1.0
SYT15,0.0,0.0,1.0
ATG5,4.0,4.0,1.0
EIF4A2,6.0,6.0,1.0
SDHAF3,0.0,0.0,1.0
RASA1,6.0,6.0,1.0
PROSER2,0.0,0.0,1.0
CTDNEP1,1.0,1.0,1.0
PRC1,1.0,1.0,1.0
FZD10,0.0,0.0,1.0
RAB6A,6.0,6.0,1.0
ADAM10,12.0,12.0,1.0
IBSP,2.0,2.0,1.0
TRAPPC12,1.0,1.0,1.0
UBE2L6,5.0,5.0,1.0
ZNF57,0.0,0.0,1.0
NR3C1,5.0,5.0,1.0
TMX4,0.0,0.0,1.0
IKZF2,0.0,0.0,1.0
POLQ,1.0,1.0,1.0
LMBR1,0.0,0.0,1.0
CCDC92,0.0,0.0,1.0
RUNX2,5.0,5.0,1.0
B9D2,5.0,5.0,1.0
FBXL14,2.0,2.0,1.0
MYH9,6.0,6.0,1.0
ARHGEF18,4.0,4.0,1.0
PAQR5,0.0,0.0,1.0
EIF4E,10.0,10.0,1.0
FAM81B,0.0,0.0,1.0
ANAPC10,9.0,9.0,1.0
RNF138,1.0,1.0,1.0
ARL8B,0.0,0.0,1.0
RAB11A,5.0,5.0,1.0
EIF1B,0.0,0.0,1.0
CD4,11.0,11.0,1.0
SFSWAP,0.0,0.0,1.0
FBLIM1,0.0,0.0,1.0
EEF2,5.0,5.0,1.0
SAP130,2.0,2.0,1.0
XXYLT1,0.0,0.0,1.0
WDR92,0.0,0.0,1.0
SRRT,2.0,2.0,1.0
UBFD1,0.0,0.0,1.0
NDST1,1.0,1.0,1.0
TMEM115,1.0,1.0,1.0
SPHK2,1.0,1.0,1.0
CCDC66,0.0,0.0,1.0
ARMCX3,0.0,0.0,1.0
STEAP4,0.0,0.0,1.0
IQCB1,1.0,1.0,1.0
CHD2,0.0,0.0,1.0
CDC42EP3,1.0,1.0,1.0
PDK1,1.0,1.0,1.0
IBA57,0.0,0.0,1.0
FBXO3,0.0,0.0,1.0
UVRAG,0.0,0.0,1.0
CCDC121,0.0,0.0,1.0
MYB,2.0,2.0,1.0
PARM1,0.0,0.0,1.0
PHF19,1.0,1.0,1.0
SHOC2,0.0,0.0,1.0
TRMT2A,0.0,0.0,1.0
GCH1,1.0,1.0,1.0
PRMT6,2.0,2.0,1.0
EED,6.0,6.0,1.0
HIVEP2,0.0,0.0,1.0
ANG,0.0,0.0,1.0
ZBTB40,0.0,0.0,1.0
PTPN4,1.0,1.0,1.0
SEC31B,0.0,0.0,1.0
OSER1,0.0,0.0,1.0
RCC2,4.0,4.0,1.0
ADAM19,1.0,1.0,1.0
EIF2S1,6.0,6.0,1.0
PSME1,46.0,46.0,1.0
FFAR2,1.0,1.0,1.0
SRSF7,5.0,5.0,1.0
U2AF1L4,4.0,4.0,1.0
CBR1,1.0,1.0,1.0
SPDYC,0.0,0.0,1.0
DYNC2LI1,1.0,1.0,1.0
AIF1L,0.0,0.0,1.0
SUPT5H,7.0,7.0,1.0
SERAC1,0.0,0.0,1.0
NGDN,0.0,0.0,1.0
GAB1,19.0,19.0,1.0
MIA3,3.0,3.0,1.0
SGMS1,1.0,1.0,1.0
FAM53A,0.0,0.0,1.0
OTUD6B,0.0,0.0,1.0
SLC5A3,1.0,1.0,1.0
BCL7B,0.0,0.0,1.0
HLA-C,5.0,5.0,1.0
STEAP3,2.0,2.0,1.0
ZSWIM6,0.0,0.0,1.0
CMPK1,1.0,1.0,1.0
FLI1,0.0,0.0,1.0
TOP3A,5.0,5.0,1.0
NDUFAF1,1.0,1.0,1.0
ATP11B,2.0,2.0,1.0
TSTD2,0.0,0.0,1.0
NLE1,0.0,0.0,1.0
CNDP2,1.0,1.0,1.0
SLC35B4,1.0,1.0,1.0
TMEM189,0.0,0.0,1.0
IGBP1,0.0,0.0,1.0
ZNF737,0.0,0.0,1.0
PLEKHA2,1.0,1.0,1.0
ZNF830,3.0,3.0,1.0
TMEM39A,0.0,0.0,1.0
STRN4,0.0,0.0,1.0
PPP1R13L,1.0,1.0,1.0
STXBP1,6.0,6.0,1.0
ZNF319,0.0,0.0,1.0
PAFAH1B1,10.0,10.0,1.0
ENAH,1.0,1.0,1.0
TUBE1,0.0,0.0,1.0
FOXD2,0.0,0.0,1.0
LCN1,1.0,1.0,1.0
SSH1,0.0,0.0,1.0
TFCP2,0.0,0.0,1.0
APOBEC3B,1.0,1.0,1.0
TP53BP1,4.0,4.0,1.0
ZNF611,0.0,0.0,1.0
EXOC8,3.0,3.0,1.0
SERPINA5,1.0,1.0,1.0
TPP2,1.0,1.0,1.0
RAB11FIP2,1.0,1.0,1.0
KXD1,0.0,0.0,1.0
SOCS5,2.0,2.0,1.0
BTBD2,0.0,0.0,1.0
PDIA6,3.0,3.0,1.0
CXCR6,1.0,1.0,1.0
GATA1,2.0,2.0,1.0
TEX2,0.0,0.0,1.0
GTF3C2,3.0,3.0,1.0
CAB39L,1.0,1.0,1.0
OAZ2,1.0,1.0,1.0
TMEM169,0.0,0.0,1.0
FAM149B1,0.0,0.0,1.0
NRG1,12.0,12.0,1.0
PRDM1,1.0,1.0,1.0
DYRK1A,0.0,0.0,1.0
SLC25A26,0.0,0.0,1.0
LSM5,2.0,2.0,1.0
UCKL1,1.0,1.0,1.0
GAB3,0.0,0.0,1.0
SENP3,1.0,1.0,1.0
NUDT7,0.0,0.0,1.0
MFAP1,1.0,1.0,1.0
BSX,0.0,0.0,1.0
CPSF2,5.0,5.0,1.0
TMEM236,0.0,0.0,1.0
JKAMP,0.0,0.0,1.0
ZNF707,0.0,0.0,1.0
RPL27,12.0,12.0,1.0
CEND1,0.0,0.0,1.0
MON2,0.0,0.0,1.0
NAB1,0.0,0.0,1.0
ARAF,7.0,7.0,1.0
ATG14,1.0,1.0,1.0
TGDS,0.0,0.0,1.0
MAP1LC3B,4.0,4.0,1.0
LSM1,1.0,1.0,1.0
DEFA1B,0.0,0.0,1.0
UBE2R2,2.0,2.0,1.0
DNAH6,0.0,0.0,1.0
SPIDR,1.0,1.0,1.0
UBE2H,2.0,2.0,1.0
AP1G2,1.0,1.0,1.0
CALM1,22.0,22.0,1.0
MGAT4B,1.0,1.0,1.0
NOLC1,0.0,0.0,1.0
IRAK4,3.0,3.0,1.0
LRRC15,0.0,0.0,1.0
IDH1,3.0,3.0,1.0
ABCD1,4.0,4.0,1.0
ARL17B,0.0,0.0,1.0
MAPK13,3.0,3.0,1.0
ELOVL7,1.0,1.0,1.0
ZSCAN5A,0.0,0.0,1.0
H2AFY,0.0,0.0,1.0
CCT4,5.0,5.0,1.0
ZNF101,0.0,0.0,1.0
ARL2,0.0,0.0,1.0
RPE,0.0,0.0,1.0
TRIM22,0.0,0.0,1.0
DEDD,0.0,0.0,1.0
NAA15,0.0,0.0,1.0
MAP4,0.0,0.0,1.0
KATNAL1,0.0,0.0,1.0
NISCH,0.0,0.0,1.0
NRAP,0.0,0.0,1.0
RPAP3,0.0,0.0,1.0
ARPC1B,3.0,3.0,1.0
TRAK1,1.0,1.0,1.0
GAMT,1.0,1.0,1.0
ST6GALNAC3,1.0,1.0,1.0
ASCC2,1.0,1.0,1.0
FBXW9,3.0,3.0,1.0
HIPK2,3.0,3.0,1.0
PTPN2,3.0,3.0,1.0
LRRC23,0.0,0.0,1.0
SPOPL,0.0,0.0,1.0
HAL,1.0,1.0,1.0
CALCOCO1,0.0,0.0,1.0
EIF3F,6.0,6.0,1.0
DNAH12,0.0,0.0,1.0
LIPM,1.0,1.0,1.0
ARHGEF11,4.0,4.0,1.0
INPP4A,3.0,3.0,1.0
GPRASP1,0.0,0.0,1.0
RPL26,12.0,12.0,1.0
MMACHC,3.0,3.0,1.0
TXK,1.0,1.0,1.0
ISG20,0.0,0.0,1.0
UBALD1,0.0,0.0,1.0
LRRC8C,1.0,1.0,1.0
CAMTA2,0.0,0.0,1.0
ARHGEF3,3.0,3.0,1.0
RSL24D1,0.0,0.0,1.0
DRAM1,0.0,0.0,1.0
ARRB1,13.0,13.0,1.0
DPP9,0.0,0.0,1.0
VBP1,1.0,1.0,1.0
ALDH1A1,3.0,3.0,1.0
TMEM147,0.0,0.0,1.0
ZNF83,0.0,0.0,1.0
HBE1,0.0,0.0,1.0
FHOD1,0.0,0.0,1.0
TRAF7,1.0,1.0,1.0
BCAP31,0.0,0.0,1.0
TRMT61B,1.0,1.0,1.0
STAT2,2.0,2.0,1.0
RAB20,1.0,1.0,1.0
GIMAP7,0.0,0.0,1.0
NR2C2,1.0,1.0,1.0
GCLM,1.0,1.0,1.0
TIMM21,1.0,1.0,1.0
TUBB6,4.0,4.0,1.0
PTPRJ,3.0,3.0,1.0
RPAP1,0.0,0.0,1.0
KCNIP2,1.0,1.0,1.0
SHB,0.0,0.0,1.0
BMX,1.0,1.0,1.0
HMGCR,2.0,2.0,1.0
ZNF337,0.0,0.0,1.0
THNSL1,0.0,0.0,1.0
AP1B1,4.0,4.0,1.0
ZNF77,0.0,0.0,1.0
BAZ2B,0.0,0.0,1.0
DUSP16,1.0,1.0,1.0
UBE3B,1.0,1.0,1.0
CORO7,0.0,0.0,1.0
CPEB4,0.0,0.0,1.0
SDHA,1.0,1.0,1.0
CCDC77,0.0,0.0,1.0
ZNF213,0.0,0.0,1.0
GPBP1,0.0,0.0,1.0
MYO5C,0.0,0.0,1.0
SNX5,1.0,1.0,1.0
LYPD5,0.0,0.0,1.0
TMED7,2.0,2.0,1.0
ZNF260,0.0,0.0,1.0
MGME1,0.0,0.0,1.0
HEXIM1,0.0,0.0,1.0
TBC1D19,0.0,0.0,1.0
PATZ1,0.0,0.0,1.0
TMEM17,0.0,0.0,1.0
OXSM,0.0,0.0,1.0
HEMGN,0.0,0.0,1.0
VWA3A,0.0,0.0,1.0
TNK2,0.0,0.0,1.0
VPS4A,2.0,2.0,1.0
CCNC,5.0,5.0,1.0
OR1S2,1.0,1.0,1.0
PSMD14,48.0,48.0,1.0
TP53I13,0.0,0.0,1.0
MBOAT2,2.0,2.0,1.0
TM2D2,0.0,0.0,1.0
GATAD2B,4.0,4.0,1.0
VPS33B,0.0,0.0,1.0
CIDEB,0.0,0.0,1.0
TMEM8B,0.0,0.0,1.0
PSMB5,46.0,46.0,1.0
WDR37,0.0,0.0,1.0
AKTIP,0.0,0.0,1.0
CLCN4,0.0,0.0,1.0
PDE7B,0.0,0.0,1.0
SIRT1,2.0,2.0,1.0
HADH,1.0,1.0,1.0
OTULIN,2.0,2.0,1.0
ZC2HC1A,0.0,0.0,1.0
RHOBTB2,1.0,1.0,1.0
FBXO21,2.0,2.0,1.0
SNRNP48,1.0,1.0,1.0
ZNF570,0.0,0.0,1.0
IPO4,0.0,0.0,1.0
SLC35B3,2.0,2.0,1.0
CACNB3,5.0,5.0,1.0
RER1,0.0,0.0,1.0
IFNGR2,1.0,1.0,1.0
MPV17,0.0,0.0,1.0
TBX3,0.0,0.0,1.0
RABL2B,0.0,0.0,1.0
PPT1,0.0,0.0,1.0
PDK3,1.0,1.0,1.0
KCTD2,0.0,0.0,1.0
TSPAN1,0.0,0.0,1.0
SSBP4,0.0,0.0,1.0
AMY1A,1.0,1.0,1.0
HEATR5A,0.0,0.0,1.0
TBC1D13,0.0,0.0,1.0
ZBTB16,2.0,2.0,1.0
RASSF1,0.0,0.0,1.0
HSP90AB1,10.0,10.0,1.0
MOB3A,0.0,0.0,1.0
MGST2,1.0,1.0,1.0
HSPA13,1.0,1.0,1.0
AP2M1,11.0,11.0,1.0
CCDC69,0.0,0.0,1.0
RMND1,0.0,0.0,1.0
ERLEC1,2.0,2.0,1.0
RPS6KB2,2.0,2.0,1.0
COQ5,1.0,1.0,1.0
KIF7,0.0,0.0,1.0
IDE,1.0,1.0,1.0
MALT1,4.0,4.0,1.0
EXOC2,3.0,3.0,1.0
ZNF681,0.0,0.0,1.0
ACACA,4.0,4.0,1.0
PRKAA1,4.0,4.0,1.0
RAB18,4.0,4.0,1.0
KIFC3,1.0,1.0,1.0
RASSF9,0.0,0.0,1.0
BBS7,1.0,1.0,1.0
NXPE3,0.0,0.0,1.0
ZCRB1,1.0,1.0,1.0
MTG1,0.0,0.0,1.0
EIF3L,6.0,6.0,1.0
HSD17B12,2.0,2.0,1.0
LDB2,0.0,0.0,1.0
THAP11,0.0,0.0,1.0
BDH1,2.0,2.0,1.0
ITGA2B,13.0,13.0,1.0
VPS35,1.0,1.0,1.0
ST8SIA1,0.0,0.0,1.0
DNM3,3.0,3.0,1.0
CES2,0.0,0.0,1.0
WDR5,6.0,6.0,1.0
PNRC1,0.0,0.0,1.0
CNOT3,2.0,2.0,1.0
PRKRIP1,0.0,0.0,1.0
RBM11,0.0,0.0,1.0
CLCN1,0.0,0.0,1.0
MAN2C1,1.0,1.0,1.0
SMIM14,0.0,0.0,1.0
BID,6.0,6.0,1.0
IRS1,10.0,10.0,1.0
KNSTRN,0.0,0.0,1.0
ORMDL2,0.0,0.0,1.0
OAF,0.0,0.0,1.0
SERP1,1.0,1.0,1.0
TCF7L2,6.0,6.0,1.0
PHF12,0.0,0.0,1.0
DLX3,0.0,0.0,1.0
RHOH,1.0,1.0,1.0
MCM4,4.0,4.0,1.0
SCP2,4.0,4.0,1.0
BCORL1,0.0,0.0,1.0
ACBD3,1.0,1.0,1.0
STT3B,0.0,0.0,1.0
NCL,0.0,0.0,1.0
DYNC1I2,12.0,12.0,1.0
GMPR,1.0,1.0,1.0
PPP1CC,6.0,6.0,1.0
TUBB1,4.0,4.0,1.0
CRAT,1.0,1.0,1.0
SH2D5,0.0,0.0,1.0
USP33,2.0,2.0,1.0
TMEM63B,0.0,0.0,1.0
OSCP1,0.0,0.0,1.0
NAIF1,0.0,0.0,1.0
CCDC59,2.0,2.0,1.0
UBOX5,1.0,1.0,1.0
SAMD10,0.0,0.0,1.0
REPS1,1.0,1.0,1.0
FLNA,3.0,3.0,1.0
LHPP,1.0,1.0,1.0
UCK2,1.0,1.0,1.0
DNAJA1,1.0,1.0,1.0
RFFL,1.0,1.0,1.0
EPS8,0.0,0.0,1.0
ICE2,1.0,1.0,1.0
SART1,1.0,1.0,1.0
TP53,20.0,20.0,1.0
DOLK,0.0,0.0,1.0
CHCHD3,2.0,2.0,1.0
TRAPPC2L,2.0,2.0,1.0
RASSF4,0.0,0.0,1.0
PURB,0.0,0.0,1.0
SPIN3,0.0,0.0,1.0
PBX2,0.0,0.0,1.0
S100A10,0.0,0.0,1.0
TTC39B,0.0,0.0,1.0
ARSK,2.0,2.0,1.0
SRI,0.0,0.0,1.0
EBAG9,1.0,1.0,1.0
RPS27L,15.0,15.0,1.0
MB21D2,0.0,0.0,1.0
PIK3CA,33.0,33.0,1.0
ZNF28,0.0,0.0,1.0
UHRF1BP1,0.0,0.0,1.0
RAD51D,2.0,2.0,1.0
BIRC6,0.0,0.0,1.0
RPP40,2.0,2.0,1.0
RNF123,2.0,2.0,1.0
SNRNP200,2.0,2.0,1.0
LUC7L3,0.0,0.0,1.0
AMBRA1,1.0,1.0,1.0
FOXR1,0.0,0.0,1.0
OR4C45,1.0,1.0,1.0
FOXO4,3.0,3.0,1.0
RNF130,1.0,1.0,1.0
BCL9L,1.0,1.0,1.0
ZC3H4,0.0,0.0,1.0
ZNF516,0.0,0.0,1.0
H2AFY2,0.0,0.0,1.0
ALDH9A1,1.0,1.0,1.0
WARS,1.0,1.0,1.0
MSH5,1.0,1.0,1.0
PEX7,0.0,0.0,1.0
SSR1,2.0,2.0,1.0
MTMR4,3.0,3.0,1.0
NKTR,0.0,0.0,1.0
TANK,3.0,3.0,1.0
VCX2,0.0,0.0,1.0
LMNB2,0.0,0.0,1.0
KBTBD2,0.0,0.0,1.0
ZNF222,0.0,0.0,1.0
CMAS,0.0,0.0,1.0
FOXJ3,0.0,0.0,1.0
GLOD4,0.0,0.0,1.0
HELZ,0.0,0.0,1.0
SSR2,1.0,1.0,1.0
TCP11L2,0.0,0.0,1.0
ACSS2,2.0,2.0,1.0
NME7,2.0,2.0,1.0
LARS2,1.0,1.0,1.0
THAP6,0.0,0.0,1.0
CC2D1B,0.0,0.0,1.0
LLPH,0.0,0.0,1.0
MRPS27,3.0,3.0,1.0
FUT6,0.0,0.0,1.0
TIAL1,1.0,1.0,1.0
PSD,0.0,0.0,1.0
FGFR1OP,6.0,6.0,1.0
ZNF417,0.0,0.0,1.0
FAM32A,0.0,0.0,1.0
S1PR1,2.0,2.0,1.0
MBTPS1,4.0,4.0,1.0
CETN1,0.0,0.0,1.0
CYTH3,1.0,1.0,1.0
EIF3B,6.0,6.0,1.0
PMP22,0.0,0.0,1.0
COX7B,1.0,1.0,1.0
AMMECR1L,0.0,0.0,1.0
EML2,0.0,0.0,1.0
CBY1,1.0,1.0,1.0
ZAN,0.0,0.0,1.0
ZNF740,0.0,0.0,1.0
UBE4B,0.0,0.0,1.0
SHMT1,2.0,2.0,1.0
GLS,2.0,2.0,1.0
OTUD3,2.0,2.0,1.0
TDRD3,0.0,0.0,1.0
GTSF1,0.0,0.0,1.0
G2E3,0.0,0.0,1.0
WDFY2,0.0,0.0,1.0
BCL6,2.0,2.0,1.0
ZNF79,0.0,0.0,1.0
KCTD1,1.0,1.0,1.0
HGS,7.0,7.0,1.0
MBD4,3.0,3.0,1.0
NTHL1,3.0,3.0,1.0
HDGF,1.0,1.0,1.0
SSBP1,1.0,1.0,1.0
IFRD1,0.0,0.0,1.0
SMAD7,5.0,5.0,1.0
FLOT2,1.0,1.0,1.0
TFDP2,13.0,13.0,1.0
DENND4B,1.0,1.0,1.0
SLC48A1,0.0,0.0,1.0
CAP1,3.0,3.0,1.0
ZFX,0.0,0.0,1.0
SUMF1,2.0,2.0,1.0
STPG1,0.0,0.0,1.0
VOPP1,0.0,0.0,1.0
ESAM,0.0,0.0,1.0
KDM4C,2.0,2.0,1.0
KAT2B,14.0,14.0,1.0
